,LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Labor Force,Employed,Unemployed Level,Unemployed Rate
1901,CN3701900000000,37,19," Brunswick County, NC",39730.92592592593,36704.51851851852,3026.4074074074074,7.413793103448276
1902,CN3702100000000,37,21," Buncombe County, NC",114438.88888888889,109169.29629629629,5269.592592592592,4.5103448275862075
1903,CN3702300000000,37,23," Burke County, NC",42217.22222222222,39588.2962962963,2628.925925925926,6.26551724137931
1904,CN3702500000000,37,25," Cabarrus County, NC",78038.33333333333,73675.81481481482,4362.518518518518,5.324137931034482
1905,CN3702700000000,37,27," Caldwell County, NC",39376.148148148146,36811.0,2565.1481481481483,6.689655172413792
1906,CN3702900000000,37,29," Camden County, NC",3834.296296296296,3639.3333333333335,194.27586206896552,4.848275862068966
1907,CN3703100000000,37,31," Carteret County, NC",30235.555555555555,28470.444444444445,1765.111111111111,5.720689655172413
1908,CN3703300000000,37,33," Caswell County, NC",10862.592592592593,10179.925925925925,690.1724137931035,6.5103448275862075
1909,CN3703500000000,37,35," Catawba County, NC",76451.0,71729.81481481482,4721.185185185185,6.1517241379310335
1910,CN3703700000000,37,37," Chatham County, NC",29002.925925925927,27696.14814814815,1306.7777777777778,4.327586206896552
1911,CN3703900000000,37,39," Cherokee County, NC",10511.037037037036,9639.888888888889,852.1034482758621,8.144827586206898
1912,CN3704100000000,37,41," Chowan County, NC",6338.259259259259,5928.185185185185,405.58620689655174,6.427586206896552
1913,CN3704300000000,37,43," Clay County, NC",3986.8518518518517,3724.4074074074074,257.1034482758621,6.427586206896553
1914,CN3704500000000,37,45," Cleveland County, NC",47127.51851851852,43596.37037037037,3531.1481481481483,7.43793103448276
1915,CN3704700000000,37,47," Columbus County, NC",23810.51851851852,21824.814814814814,1985.7037037037037,8.155172413793105
1916,CN3704900000000,37,49," Craven County, NC",39130.37037037037,36726.03703703704,2404.3333333333335,5.986206896551724
1917,CN3705100000000,37,51," Cumberland County, NC",122402.77777777778,114518.11111111111,7884.666666666667,6.293103448275861
1918,CN3705300000000,37,53," Currituck County, NC",10553.111111111111,10054.148148148148,491.7931034482759,4.406896551724137
1919,CN3705500000000,37,55," Dare County, NC",18967.37037037037,17635.37037037037,1332.0,6.800000000000001
1920,CN3705700000000,37,57," Davidson County, NC",78483.03703703704,73871.25925925926,4611.777777777777,5.8758620689655165
1921,CN3705900000000,37,59," Davie County, NC",18687.11111111111,17659.444444444445,1015.1379310344828,5.293103448275863
1922,CN3706100000000,37,61," Duplin County, NC",23777.74074074074,22210.703703703704,1567.037037037037,6.510344827586208
1923,CN3706300000000,37,63," Durham County, NC",131392.37037037036,125335.88888888889,6056.481481481482,4.448275862068965
1924,CN3706500000000,37,65," Edgecombe County, NC",25354.14814814815,22900.48148148148,2453.6666666666665,9.603448275862071
1925,CN3706700000000,37,67," Forsyth County, NC",165923.62962962964,157184.88888888888,8738.74074074074,5.1448275862068975
1926,CN3706900000000,37,69," Franklin County, NC",25232.48148148148,23744.37037037037,1488.111111111111,5.696551724137931
1927,CN3707100000000,37,71," Gaston County, NC",100363.81481481482,93679.33333333333,6684.481481481482,6.606896551724139
1928,CN3707300000000,37,73," Gates County, NC",4842.666666666667,4612.148148148148,228.31034482758622,4.624137931034483
1929,CN3707500000000,37,75," Graham County, NC",3833.814814814815,3371.8888888888887,448.7241379310345,11.689655172413794
1930,CN3707700000000,37,77," Granville County, NC",24808.40740740741,23398.88888888889,1409.5185185185185,5.627586206896553
1931,CN3707900000000,37,79," Greene County, NC",8908.25925925926,8377.555555555555,530.1379310344828,5.896551724137932
1932,CN3708100000000,37,81," Guilford County, NC",235942.96296296295,222602.1851851852,13340.777777777777,5.4931034482758605
1933,CN3708300000000,37,83," Halifax County, NC",22995.51851851852,20893.85185185185,2101.6666666666665,8.989655172413793
1934,CN3708500000000,37,85," Harnett County, NC",42878.59259259259,40127.77777777778,2750.814814814815,6.113793103448275
1935,CN3708700000000,37,87," Haywood County, NC",26369.85185185185,24803.666666666668,1566.1851851851852,5.813793103448277
1936,CN3708900000000,37,89," Henderson County, NC",43560.03703703704,41508.59259259259,2051.4444444444443,4.5344827586206895
1937,CN3709100000000,37,91," Hertford County, NC",9855.962962962964,9156.222222222223,689.8965517241379,7.006896551724138
1938,CN3709300000000,37,93," Hoke County, NC",15642.74074074074,14514.407407407407,1128.3333333333333,6.951724137931034
1939,CN3709500000000,37,95," Hyde County, NC",2614.4444444444443,2391.3703703703704,218.51724137931035,8.482758620689655
1940,CN3709700000000,37,97," Iredell County, NC",70139.11111111111,65975.4074074074,4163.7037037037035,5.665517241379312
1941,CN3709900000000,37,99," Jackson County, NC",17642.88888888889,16568.14814814815,1056.2068965517242,5.951724137931034
1942,CN3710100000000,37,101," Johnston County, NC",69333.48148148147,65729.5925925926,3603.8888888888887,4.924137931034482
1943,CN3710300000000,37,103," Jones County, NC",4576.518518518518,4296.962962962963,276.1034482758621,6.010344827586208
1944,CN3710500000000,37,105," Lee County, NC",25695.11111111111,23950.11111111111,1745.0,6.682758620689656
1945,CN3710700000000,37,107," Lenoir County, NC",28352.925925925927,26363.74074074074,1989.1851851851852,6.9620689655172425
1946,CN3710900000000,37,109," Lincoln County, NC",35796.11111111111,33553.444444444445,2242.6666666666665,6.068965517241379
1947,CN3711100000000,37,111," McDowell County, NC",20685.14814814815,19232.37037037037,1452.7777777777778,7.010344827586208
1948,CN3711300000000,37,113," Macon County, NC",14390.518518518518,13517.444444444445,862.5862068965517,5.889655172413793
1949,CN3711500000000,37,115," Madison County, NC",9352.888888888889,8823.074074074075,524.7931034482758,5.582758620689654
1950,CN3711700000000,37,117," Martin County, NC",11550.25925925926,10651.666666666666,883.2758620689655,7.6724137931034475
1951,CN3711900000000,37,119," Mecklenburg County, NC",436110.77777777775,412582.962962963,23527.814814814814,5.113793103448276
1952,CN3712100000000,37,121," Mitchell County, NC",7037.851851851852,6467.888888888889,566.4827586206897,8.003448275862068
1953,CN3712300000000,37,123," Montgomery County, NC",11960.703703703704,11086.25925925926,871.3793103448276,7.310344827586207
1954,CN3712500000000,37,125," Moore County, NC",34204.62962962963,32208.185185185186,1996.4444444444443,5.7
1955,CN3712700000000,37,127," Nash County, NC",44628.0,41398.74074074074,3229.259259259259,7.082758620689655
1956,CN3712900000000,37,129," New Hanover County, NC",93781.14814814815,88361.44444444444,5419.7037037037035,5.613793103448274
1957,CN3713100000000,37,131," Northampton County, NC",8495.037037037036,7824.37037037037,662.7241379310345,7.772413793103448
1958,CN3713300000000,37,133," Onslow County, NC",54814.48148148148,51725.51851851852,3088.962962962963,5.4448275862068956
1959,CN3713500000000,37,135," Orange County, NC",66290.14814814815,63851.444444444445,2438.703703703704,3.5758620689655167
1960,CN3713700000000,37,137," Pamlico County, NC",5408.407407407408,5094.481481481482,310.0344827586207,5.724137931034483
1961,CN3713900000000,37,139," Pasquotank County, NC",16197.407407407407,15178.888888888889,1007.3103448275862,6.075862068965517
1962,CN3714100000000,37,141," Pender County, NC",20771.222222222223,19357.222222222223,1398.3214285714287,6.575862068965518
1963,CN3714300000000,37,143," Perquimans County, NC",4930.481481481482,4623.074074074074,304.2068965517241,6.062068965517242
1964,CN3714500000000,37,145," Person County, NC",17991.185185185186,16684.40740740741,1306.7777777777778,7.182758620689656
1965,CN3714700000000,37,147," Pitt County, NC",74511.92592592593,69878.29629629629,4633.62962962963,6.048275862068965
1966,CN3714900000000,37,149," Polk County, NC",8372.925925925925,7980.518518518518,389.7586206896552,4.548275862068965
1967,CN3715100000000,37,151," Randolph County, NC",69485.88888888889,65668.96296296296,3816.925925925926,5.417241379310345
1968,CN3715300000000,37,153," Richmond County, NC",19715.814814814814,17897.14814814815,1818.6666666666667,9.13103448275862
1969,CN3715500000000,37,155," Robeson County, NC",53307.851851851854,48506.48148148148,4801.37037037037,8.834482758620688
1970,CN3715700000000,37,157," Rockingham County, NC",45034.62962962963,41803.25925925926,3231.3703703703704,7.137931034482758
1971,CN3715900000000,37,159," Rowan County, NC",64438.444444444445,60369.51851851852,4068.925925925926,6.2172413793103445
1972,CN3716100000000,37,161," Rutherford County, NC",28904.962962962964,26580.777777777777,2324.185185185185,8.141379310344826
1973,CN3716300000000,37,163," Sampson County, NC",27803.11111111111,26081.962962962964,1721.148148148148,6.082758620689655
1974,CN3716500000000,37,165," Scotland County, NC",15041.444444444445,13509.185185185184,1532.2592592592594,10.379310344827585
1975,CN3716700000000,37,167," Stanly County, NC",28850.037037037036,26983.48148148148,1866.5555555555557,6.379310344827586
1976,CN3716900000000,37,169," Stokes County, NC",22578.185185185186,21393.555555555555,1184.6296296296296,5.1896551724137945
1977,CN3717100000000,37,171," Surry County, NC",34955.555555555555,32804.03703703704,2151.5185185185187,6.13793103448276
1978,CN3717300000000,37,173," Swain County, NC",6479.962962962963,5754.259259259259,705.9655172413793,11.010344827586207
1979,CN3717500000000,37,175," Transylvania County, NC",12748.814814814816,12051.962962962964,689.6896551724138,5.348275862068967
1980,CN3717700000000,37,177," Tyrrell County, NC",1833.2222222222222,1656.6296296296296,174.13793103448276,9.496551724137934
1981,CN3717900000000,37,179," Union County, NC",80623.66666666667,76503.14814814815,4120.518518518518,4.748275862068965
1982,CN3718100000000,37,181," Vance County, NC",19353.40740740741,17578.25925925926,1775.148148148148,9.10344827586207
1983,CN3718300000000,37,183," Wake County, NC",409545.25925925927,391460.0,18085.25925925926,4.13448275862069
1984,CN3718500000000,37,185," Warren County, NC",7530.962962962963,6867.37037037037,654.5862068965517,8.644827586206898
1985,CN3718700000000,37,187," Washington County, NC",5780.185185185185,5294.222222222223,480.48275862068965,8.389655172413795
1986,CN3718900000000,37,189," Watauga County, NC",24199.62962962963,23142.333333333332,1046.551724137931,4.265517241379311
1987,CN3719100000000,37,191," Wayne County, NC",51568.77777777778,48491.62962962963,3077.1481481481483,5.865517241379311
1988,CN3719300000000,37,193," Wilkes County, NC",31867.444444444445,29914.88888888889,1952.5555555555557,6.13448275862069
1989,CN3719500000000,37,195," Wilson County, NC",37383.0,33988.444444444445,3394.5555555555557,8.958620689655174
1990,CN3719700000000,37,197," Yadkin County, NC",18107.666666666668,17155.74074074074,945.5862068965517,5.193103448275862
1991,CN3719900000000,37,199," Yancey County, NC",7383.851851851852,6835.888888888889,544.8965517241379,7.320689655172413
1992,CN3800100000000,38,1," Adams County, ND",1317.851851851852,1285.6666666666667,32.793103448275865,2.53103448275862
1993,CN3800300000000,38,3," Barnes County, ND",5861.666666666667,5672.666666666667,190.58620689655172,3.231034482758621
1994,CN3800500000000,38,5," Benson County, ND",2692.1111111111113,2500.962962962963,189.0344827586207,6.951724137931034
1995,CN3800700000000,38,7," Billings County, ND",505.8965517241379,489.62068965517244,16.275862068965516,3.2
1996,CN3800900000000,38,9," Bottineau County, ND",3417.4074074074074,3288.4444444444443,129.3793103448276,3.779310344827586
1997,CN3801100000000,38,11," Bowman County, ND",1818.9259259259259,1777.4074074074074,41.41379310344828,2.293103448275862
1998,CN3801300000000,38,13," Burke County, ND",1121.7777777777778,1081.6896551724137,33.10344827586207,2.9862068965517246
1999,CN3801500000000,38,15," Burleigh County, ND",42878.7037037037,41624.148148148146,1254.5555555555557,2.948275862068965
2000,CN3801700000000,38,17," Cass County, ND",80323.0,78283.03703703704,2039.962962962963,2.5344827586206895
2001,CN3801900000000,38,19," Cavalier County, ND",2309.296296296296,2229.3333333333335,79.65517241379311,3.4344827586206894
2002,CN3802100000000,38,21," Dickey County, ND",2808.074074074074,2737.740740740741,71.13793103448276,2.517241379310345
2003,CN3802300000000,38,23," Divide County, ND",1261.0689655172414,1233.0,28.06896551724138,2.36206896551724
2004,CN3802500000000,38,25," Dunn County, ND",2428.1481481481483,2362.074074074074,65.51724137931035,3.0172413793103443
2005,CN3802700000000,38,27," Eddy County, ND",1306.2222222222222,1232.6296296296296,73.41379310344827,5.620689655172414
2006,CN3802900000000,38,29," Emmons County, ND",1876.8148148148148,1789.6296296296296,87.58620689655173,4.741379310344828
2007,CN3803100000000,38,31," Foster County, ND",1865.3333333333333,1807.7407407407406,57.48275862068966,3.117241379310345
2008,CN3803300000000,38,33," Golden Valley County, ND",924.551724137931,897.551724137931,27.0,2.931034482758621
2009,CN3803500000000,38,35," Grand Forks County, ND",36932.444444444445,35818.74074074074,1113.7037037037037,3.0379310344827593
2010,CN3803700000000,38,37," Grant County, ND",1440.5925925925926,1396.2962962962963,44.51724137931034,3.1896551724137936
2011,CN3803900000000,38,39," Griggs County, ND",1393.4074074074074,1358.2592592592594,35.51724137931034,2.582758620689655
2012,CN3804100000000,38,41," Hettinger County, ND",1382.6666666666667,1340.5925925925926,42.13793103448276,3.1103448275862067
2013,CN3804300000000,38,43," Kidder County, ND",1365.4074074074074,1299.5555555555557,65.44827586206897,4.813793103448277
2014,CN3804500000000,38,45," LaMoure County, ND",2305.5925925925926,2241.8518518518517,64.41379310344827,2.796551724137932
2015,CN3804700000000,38,47," Logan County, ND",1039.448275862069,1010.1034482758621,29.344827586206897,2.8827586206896556
2016,CN3804900000000,38,49," McHenry County, ND",2960.0,2814.4814814814813,145.6551724137931,4.979310344827587
2017,CN3805100000000,38,51," McIntosh County, ND",1501.851851851852,1462.037037037037,39.93103448275862,2.73103448275862
2018,CN3805300000000,38,53," McKenzie County, ND",4401.148148148148,4286.074074074074,113.6896551724138,2.893103448275862
2019,CN3805500000000,38,55," McLean County, ND",4726.0,4493.555555555556,231.48275862068965,4.924137931034483
2020,CN3805700000000,38,57," Mercer County, ND",4663.888888888889,4404.111111111111,255.20689655172413,5.417241379310344
2021,CN3805900000000,38,59," Morton County, ND",14481.592592592593,13932.185185185184,546.2068965517242,3.8137931034482744
2022,CN3806100000000,38,61," Mountrail County, ND",4502.074074074074,4328.777777777777,173.44827586206895,4.817241379310345
2023,CN3806300000000,38,63," Nelson County, ND",1666.5925925925926,1601.8148148148148,65.20689655172414,3.906896551724137
2024,CN3806500000000,38,65," Oliver County, ND",1067.6666666666667,1018.4074074074074,49.172413793103445,4.675862068965517
2025,CN3806700000000,38,67," Pembina County, ND",4311.777777777777,4043.1111111111113,268.13793103448273,6.175862068965517
2026,CN3806900000000,38,69," Pierce County, ND",2080.4444444444443,2003.2962962962963,77.86206896551724,3.8344827586206898
